,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL
4,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,1,0,10,3,0.0,2,0.0,0.0
5,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,6,3,25,4,1.0,15,1.0,1.0
6,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,3,2,21,0,0.0,8,1.0,0.0
7,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,3,0,17,1,2.0,6,0.0,0.0
8,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,,3,0,22,7,4.0,6,2.0,0.0
9,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,,2,4,21,1,2.0,8,0.0,0.0
10,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,3,4,19,5,1.0,10,0.0,0.0
11,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,8,0,28,0,1.0,16,1.0,0.0
12,Kareem Abdul-Jabbar,76003,LAL @ POR,W,,9,4,29,6,0.0,22,0.0,0.0
13,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,6,1,29,4,0.0,13,2.0,2.0
14,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,4,3,26,8,1.0,11,1.0,0.0
15,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,,2,0,29,3,2.0,4,1.0,0.0
16,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,,3,8,32,6,1.0,14,2.0,1.0
17,Kareem Abdul-Jabbar,76003,LAL @ DET,L,,12,2,34,6,0.0,26,1.0,0.0
18,Kareem Abdul-Jabbar,76003,LAL @ DET,L,,5,3,24,4,1.0,13,0.0,0.0
19,Kareem Abdul-Jabbar,76003,LAL @ DET,W,,4,4,28,7,1.0,12,3.0,0.0
20,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,,6,3,32,1,1.0,15,1.0,2.0
21,Kareem Abdul-Jabbar,76003,LAL vs. DET,L,,4,0,28,2,1.0,8,0.0,1.0
22,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,8,1,35,7,4.0,17,2.0,2.0
23,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,4,0,32,8,1.0,8,1.0,1.0
24,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,10,1,35,5,1.0,21,2.0,1.0
25,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,,7,2,31,4,3.0,16,0.0,0.0
26,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,,4,2,31,4,1.0,10,1.0,1.0
27,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,8,3,24,7,2.0,19,0.0,1.0
28,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,7,3,33,5,0.0,17,2.0,0.0
29,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,,4,3,36,6,3.0,11,4.0,1.0
30,Kareem Abdul-Jabbar,76003,LAL @ UTH,L,,4,2,21,5,0.0,10,1.0,0.0
31,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,,5,4,38,5,4.0,14,2.0,0.0
32,Kareem Abdul-Jabbar,76003,LAL @ UTH,W,,9,2,35,11,1.0,20,3.0,0.0
33,Kareem Abdul-Jabbar,76003,LAL @ UTH,L,,3,0,24,5,0.0,6,2.0,1.0
34,Kareem Abdul-Jabbar,76003,LAL vs. UTH,L,,3,4,29,6,0.0,10,1.0,2.0
35,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,,7,2,28,10,4.0,16,2.0,1.0
36,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,4,4,27,5,1.0,12,1.0,0.0
37,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,10,0,31,5,3.0,20,1.0,0.0
38,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,8,3,21,4,1.0,19,4.0,0.0
39,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,13,6,29,6,1.0,32,4.0,0.0
40,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,8,2,35,7,0.0,18,4.0,1.0
41,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,,5,6,36,11,1.0,16,1.0,1.0
42,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,,9,9,38,7,0.0,27,1.0,1.0
43,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,10,3,31,3,3.0,23,1.0,0.0
44,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,5,4,34,10,0.0,14,4.0,0.0
45,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,0.0,4,5,25,6,1.0,13,1.0,1.0
46,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,,9,10,42,10,3.0,28,0.0,0.0
47,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,0.0,7,2,33,7,3.0,16,1.0,0.0
48,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,6,8,38,6,3.0,20,0.0,0.0
49,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,4,5,26,9,0.0,13,2.0,1.0
50,Kareem Abdul-Jabbar,76003,LAL @ GOS,L,,8,11,38,8,3.0,27,0.0,0.0
51,Kareem Abdul-Jabbar,76003,LAL @ GOS,W,,3,2,19,2,3.0,8,0.0,0.0
52,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,10,5,35,8,1.0,25,4.0,1.0
53,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,7,1,30,4,3.0,15,2.0,1.0
54,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,,2,5,25,6,5.0,9,5.0,1.0
55,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,,8,12,25,6,3.0,28,4.0,0.0
56,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,,6,1,20,7,3.0,13,1.0,0.0
57,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,,11,4,37,13,3.0,26,1.0,1.0
58,Kareem Abdul-Jabbar,76003,LAL @ HOU,L,,10,4,36,7,3.0,24,2.0,0.0
59,Kareem Abdul-Jabbar,76003,LAL @ HOU,L,,14,5,42,4,6.0,33,5.0,0.0
60,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,,9,3,38,4,2.0,21,1.0,2.0
61,Kareem Abdul-Jabbar,76003,LAL vs. HOU,W,,13,5,35,6,3.0,31,3.0,1.0
62,Kareem Abdul-Jabbar,76003,LAL @ DAL,W,,13,1,38,5,4.0,27,2.0,2.0
63,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,14,6,42,8,9.0,34,1.0,1.0
64,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,,14,5,30,1,2.0,33,2.0,3.0
65,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,,13,2,37,12,3.0,28,1.0,0.0
66,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,11,4,33,4,5.0,26,2.0,1.0
67,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,12,4,40,6,2.0,28,1.0,3.0
68,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,11,3,29,3,3.0,25,2.0,0.0
69,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,5,0,21,10,2.0,10,1.0,1.0
70,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,7,2,22,0,2.0,16,0.0,0.0
71,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,,13,3,35,7,4.0,29,0.0,1.0
72,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,16,4,42,7,7.0,36,3.0,1.0
73,Kareem Abdul-Jabbar,76003,LAL vs. BOS,L,,7,7,37,6,4.0,21,0.0,1.0
74,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,10,6,35,14,7.0,26,2.0,2.0
75,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,,15,0,42,17,8.0,30,3.0,1.0
76,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,,6,0,22,3,1.0,12,1.0,0.0
77,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,,6,3,24,6,5.0,15,2.0,1.0
78,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,,13,3,42,12,8.0,29,4.0,0.0
79,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,,11,5,35,5,4.0,27,1.0,1.0
80,Kareem Abdul-Jabbar,76003,LAL vs. DEN,L,,4,5,33,8,4.0,13,1.0,1.0
81,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,,8,0,26,7,2.0,16,1.0,0.0
82,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,10,5,36,4,3.0,25,5.0,1.0
83,Kareem Abdul-Jabbar,76003,LAL @ POR,L,,6,9,38,17,1.0,21,4.0,6.0
84,Kareem Abdul-Jabbar,76003,LAL @ POR,W,,8,10,30,9,2.0,26,3.0,1.0
85,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,5,7,34,7,6.0,17,1.0,3.0
86,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,7,2,27,11,6.0,16,1.0,1.0
87,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,6,6,30,5,3.0,18,1.0,0.0
88,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,10,4,21,5,0.0,24,2.0,0.0
89,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,7,1,21,4,1.0,15,1.0,2.0
90,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,,12,5,43,6,4.0,29,2.0,0.0
91,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,14,2,42,10,5.0,30,1.0,0.0
92,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,,7,5,35,7,1.0,19,1.0,1.0
93,Kareem Abdul-Jabbar,76003,LAL vs. BOS,L,,12,8,37,8,6.0,32,2.0,4.0
94,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,,9,6,35,9,3.0,24,4.0,3.0
95,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,,9,2,45,9,7.0,20,3.0,2.0
96,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,,12,8,35,8,5.0,32,2.0,2.0
97,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,6,1,36,9,2.0,13,1.0,3.0
98,Kareem Abdul-Jabbar,76003,LAL vs. PHX,L,,11,6,39,7,6.0,28,0.0,0.0
99,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,13,5,35,7,4.0,31,0.0,2.0
100,Kareem Abdul-Jabbar,76003,LAL @ PHX,L,,11,9,39,8,6.0,31,1.0,1.0
101,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,8,5,33,10,3.0,21,1.0,0.0
102,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,7,5,38,10,1.0,19,0.0,0.0
103,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,4,2,25,6,6.0,10,6.0,1.0
104,Kareem Abdul-Jabbar,76003,LAL @ DAL,W,,14,5,45,11,2.0,33,4.0,1.0
105,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,,9,4,39,7,2.0,22,0.0,0.0
106,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,11,0,31,10,2.0,22,3.0,0.0
107,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,,8,2,26,7,4.0,18,0.0,2.0
108,Kareem Abdul-Jabbar,76003,LAL @ KCK,W,,11,1,39,6,2.0,23,4.0,1.0
109,Kareem Abdul-Jabbar,76003,LAL vs. KCK,W,,9,8,39,11,4.0,26,6.0,0.0
110,Kareem Abdul-Jabbar,76003,LAL vs. KCK,W,,9,1,31,7,4.0,19,4.0,0.0
111,Kareem Abdul-Jabbar,76003,LAL vs. PHL,L,,10,8,40,7,3.0,28,1.0,1.0
112,Kareem Abdul-Jabbar,76003,LAL vs. PHL,L,,8,7,42,15,3.0,23,2.0,1.0
113,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,,11,1,34,4,3.0,23,3.0,1.0
114,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,,8,4,39,4,3.0,20,3.0,0.0
115,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,12,4,44,10,4.0,28,4.0,2.0
116,Kareem Abdul-Jabbar,76003,LAL vs. SAN,L,,12,6,37,7,1.0,30,5.0,1.0
117,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,10,6,35,6,1.0,26,2.0,1.0
118,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,11,3,38,10,2.0,25,3.0,0.0
119,Kareem Abdul-Jabbar,76003,LAL vs. SAN,L,0.0,9,1,42,4,2.0,19,4.0,3.0
120,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,0.0,13,4,44,8,2.0,30,3.0,2.0
121,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,9,3,32,11,4.0,21,4.0,1.0
122,Kareem Abdul-Jabbar,76003,LAL @ POR,L,0.0,13,8,39,9,3.0,34,8.0,2.0
123,Kareem Abdul-Jabbar,76003,LAL @ POR,W,,11,8,44,8,4.0,30,4.0,0.0
124,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,15,7,44,6,7.0,37,3.0,1.0
125,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,,11,10,34,6,0.0,32,6.0,1.0
126,Kareem Abdul-Jabbar,76003,LAL vs. PHL,W,,6,6,39,11,4.0,18,5.0,1.0
127,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,,3,0,28,4,4.0,6,1.0,0.0
128,Kareem Abdul-Jabbar,76003,LAL vs. PHL,W,,10,2,38,11,6.0,22,3.0,3.0
129,Kareem Abdul-Jabbar,76003,LAL vs. PHL,W,,7,2,28,6,2.0,16,2.0,1.0
130,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,,7,9,41,7,2.0,23,4.0,2.0
131,Kareem Abdul-Jabbar,76003,LAL @ PHL,W,,10,3,38,7,5.0,23,4.0,1.0
132,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,8,6,35,9,2.0,22,1.0,0.0
133,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,,9,8,36,10,1.0,26,1.0,1.0
134,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,7,2,32,10,2.0,16,5.0,1.0
135,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,,13,6,38,10,6.0,32,5.0,0.0
136,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,10,4,39,13,6.0,24,2.0,2.0
137,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,10,2,37,5,3.0,22,4.0,0.0
138,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,11,2,37,7,6.0,24,4.0,1.0
139,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,4,3,27,9,2.0,11,4.0,1.0
140,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,,11,10,46,18,4.0,32,4.0,1.0
141,Kareem Abdul-Jabbar,76003,LAL @ HOU,W,,10,7,44,17,1.0,27,1.0,1.0
142,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,,9,3,44,15,7.0,21,3.0,1.0
143,Kareem Abdul-Jabbar,76003,LAL vs. PHL,W,,16,8,41,15,1.0,40,4.0,0.0
144,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,,11,1,39,11,4.0,23,4.0,1.0
145,Kareem Abdul-Jabbar,76003,LAL @ PHL,W,,13,7,41,14,3.0,33,4.0,0.0
146,Kareem Abdul-Jabbar,76003,LAL vs. PHL,L,,19,0,41,14,3.0,38,5.0,2.0
147,Kareem Abdul-Jabbar,76003,LAL vs. PHL,W,,14,5,41,14,5.0,33,6.0,0.0
148,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,15,8,43,11,6.0,38,,
149,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,,11,3,43,10,4.0,25,,
150,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,,15,3,40,13,0.0,33,,
151,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,14,3,44,16,2.0,31,,
152,Kareem Abdul-Jabbar,76003,LAL vs. SEA,L,,12,2,43,8,7.0,26,,
153,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,12,11,37,16,3.0,35,1.0,0.0
154,Kareem Abdul-Jabbar,76003,LAL @ PHX,L,,11,3,41,11,0.0,25,4.0,0.0
155,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,,13,11,43,9,2.0,37,3.0,3.0
156,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,12,8,46,7,4.0,32,1.0,1.0
157,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,,10,10,35,12,2.0,30,5.0,2.0
158,Kareem Abdul-Jabbar,76003,LAL @ SEA,L,,11,3,47,14,8.0,25,,
159,Kareem Abdul-Jabbar,76003,LAL vs. SEA,L,,13,5,48,13,6.0,31,,
160,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,11,10,53,8,5.0,32,,
161,Kareem Abdul-Jabbar,76003,LAL @ SEA,L,,13,5,52,15,2.0,31,7.0,
162,Kareem Abdul-Jabbar,76003,LAL @ SEA,L,,8,9,42,11,2.0,25,,
163,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,,13,3,48,16,8.0,29,6.0,0.0
164,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,,12,8,35,12,3.0,32,2.0,2.0
165,Kareem Abdul-Jabbar,76003,LAL @ DEN,L,,7,9,42,12,4.0,23,7.0,2.0
166,Kareem Abdul-Jabbar,76003,LAL @ SEA,L,,15,1,48,11,3.0,31,3.0,1.0
167,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,,11,2,43,18,4.0,24,7.0,1.0
168,Kareem Abdul-Jabbar,76003,LAL @ SEA,L,,12,2,43,12,4.0,26,2.0,0.0
169,Kareem Abdul-Jabbar,76003,LAL @ POR,L,,12,6,42,17,2.0,30,4.0,2.0
170,Kareem Abdul-Jabbar,76003,LAL @ POR,L,,5,11,45,20,7.0,21,8.0,1.0
171,Kareem Abdul-Jabbar,76003,LAL vs. POR,L,,17,6,43,17,1.0,40,3.0,1.0
172,Kareem Abdul-Jabbar,76003,LAL vs. POR,L,,11,8,43,10,5.0,30,0.0,1.0
173,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,14,8,47,26,4.0,36,1.0,5.0
174,Kareem Abdul-Jabbar,76003,LAL @ GOS,L,,17,9,41,20,3.0,43,4.0,0.0
175,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,16,13,44,18,3.0,45,1.0,2.0
176,Kareem Abdul-Jabbar,76003,LAL @ GOS,L,,15,11,39,18,3.0,41,2.0,2.0
177,Kareem Abdul-Jabbar,76003,LAL @ GOS,L,,12,4,42,14,7.0,28,3.0,0.0
178,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,18,4,40,19,3.0,40,9.0,3.0
179,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,,10,7,41,16,7.0,27,3.0,2.0
180,Kareem Abdul-Jabbar,76003,MIL vs. BOS,L,,10,6,46,13,4.0,26,0.0,0.0
181,Kareem Abdul-Jabbar,76003,MIL @ BOS,W,,16,2,58,8,6.0,34,2.0,1.0
182,Kareem Abdul-Jabbar,76003,MIL vs. BOS,L,,16,5,48,11,6.0,37,2.0,0.0
183,Kareem Abdul-Jabbar,76003,MIL @ BOS,W,,14,6,48,14,6.0,34,3.0,0.0
184,Kareem Abdul-Jabbar,76003,MIL @ BOS,L,,12,2,46,10,5.0,26,2.0,1.0
185,Kareem Abdul-Jabbar,76003,MIL vs. BOS,W,,15,6,53,15,6.0,36,3.0,1.0
186,Kareem Abdul-Jabbar,76003,MIL vs. BOS,L,,14,7,46,14,5.0,35,3.0,1.0
187,Kareem Abdul-Jabbar,76003,MIL @ CHI,W,,18,2,47,24,4.0,38,2.0,0.0
188,Kareem Abdul-Jabbar,76003,MIL vs. CHI,W,,16,0,47,14,6.0,32,1.0,3.0
189,Kareem Abdul-Jabbar,76003,MIL @ CHI,W,,20,4,48,21,3.0,44,3.0,1.0
190,Kareem Abdul-Jabbar,76003,MIL vs. CHI,W,,11,3,47,19,2.0,25,2.0,0.0
191,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,9,3,43,13,8.0,21,1.0,1.0
192,Kareem Abdul-Jabbar,76003,MIL @ LAL,W,,12,7,38,16,8.0,31,6.0,2.0
193,Kareem Abdul-Jabbar,76003,MIL @ LAL,L,,12,5,48,15,4.0,29,1.0,4.0
194,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,13,6,47,25,3.0,32,2.0,3.0
195,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,16,3,48,21,2.0,35,6.0,4.0
196,Kareem Abdul-Jabbar,76003,MIL @ GOS,L,,13,1,46,14,2.0,27,,
197,Kareem Abdul-Jabbar,76003,MIL vs. GOS,L,,8,3,48,12,4.0,19,,
198,Kareem Abdul-Jabbar,76003,MIL @ GOS,L,,8,9,44,14,5.0,25,,
199,Kareem Abdul-Jabbar,76003,MIL @ GOS,W,,8,2,45,18,2.0,18,,
200,Kareem Abdul-Jabbar,76003,MIL vs. GOS,L,,12,2,48,15,3.0,26,,
201,Kareem Abdul-Jabbar,76003,MIL vs. GOS,W,,10,2,45,24,1.0,22,,
202,Kareem Abdul-Jabbar,76003,MIL vs. LAL,L,,16,5,48,25,8.0,37,,
203,Kareem Abdul-Jabbar,76003,MIL @ LAL,L,,13,2,43,16,3.0,28,,
204,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,14,3,41,18,3.0,31,,
205,Kareem Abdul-Jabbar,76003,MIL vs. LAL,L,,15,3,48,21,6.0,33,,
206,Kareem Abdul-Jabbar,76003,MIL @ LAL,L,,18,4,48,7,7.0,40,,
207,Kareem Abdul-Jabbar,76003,MIL @ LAL,W,,14,5,47,18,2.0,33,,
208,Kareem Abdul-Jabbar,76003,MIL vs. GOS,W,,8,7,48,22,3.0,23,,
209,Kareem Abdul-Jabbar,76003,MIL @ GOS,W,,6,3,48,20,6.0,15,,
210,Kareem Abdul-Jabbar,76003,MIL @ GOS,W,,10,3,46,16,5.0,23,,
211,Kareem Abdul-Jabbar,76003,MIL vs. GOS,W,,12,1,46,22,8.0,25,,
212,Kareem Abdul-Jabbar,76003,MIL vs. GOS,L,,13,2,47,15,5.0,28,,
213,Kareem Abdul-Jabbar,76003,MIL @ BLT,W,,10,7,44,12,7.0,27,,
214,Kareem Abdul-Jabbar,76003,MIL vs. BLT,W,,10,3,46,21,2.0,23,,
215,Kareem Abdul-Jabbar,76003,MIL @ BLT,W,,13,1,45,24,2.0,27,,
216,Kareem Abdul-Jabbar,76003,MIL vs. BLT,W,,13,5,33,17,0.0,31,,
217,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,7,6,43,15,5.0,20,,
218,Kareem Abdul-Jabbar,76003,MIL @ LAL,W,,14,3,40,20,5.0,31,,
219,Kareem Abdul-Jabbar,76003,MIL @ LAL,L,,8,4,41,19,6.0,20,,
220,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,9,4,43,10,4.0,22,,
221,Kareem Abdul-Jabbar,76003,MIL vs. LAL,W,,14,4,46,22,1.0,32,,
222,Kareem Abdul-Jabbar,76003,MIL vs. SFW,W,,9,5,39,17,1.0,23,,
223,Kareem Abdul-Jabbar,76003,MIL @ SFW,L,,11,10,46,21,2.0,32,,
224,Kareem Abdul-Jabbar,76003,MIL vs. SFW,W,,13,7,44,12,0.0,33,,
225,Kareem Abdul-Jabbar,76003,MIL vs. SFW,W,,11,4,33,18,0.0,26,,
226,Kareem Abdul-Jabbar,76003,MIL @ SFW,W,,10,5,34,10,0.0,25,,
227,Kareem Abdul-Jabbar,76003,MIL @ NYK,L,,11,5,32,11,2.0,27,,
228,Kareem Abdul-Jabbar,76003,MIL vs. NYK,L,,14,10,48,9,1.0,38,,
229,Kareem Abdul-Jabbar,76003,MIL vs. NYK,W,,14,5,47,31,5.0,33,,
230,Kareem Abdul-Jabbar,76003,MIL @ NYK,L,,16,6,48,23,11.0,38,,
231,Kareem Abdul-Jabbar,76003,MIL @ NYK,L,,14,7,47,15,5.0,35,,
232,Kareem Abdul-Jabbar,76003,MIL vs. PHL,W,,18,10,47,25,2.0,46,,
233,Kareem Abdul-Jabbar,76003,MIL @ PHL,W,,13,7,47,7,3.0,33,,
234,Kareem Abdul-Jabbar,76003,MIL @ PHL,W,,13,7,33,17,3.0,33,,
235,Kareem Abdul-Jabbar,76003,MIL vs. PHL,L,,13,7,47,10,5.0,33,,
236,Kareem Abdul-Jabbar,76003,MIL vs. PHL,W,,13,10,39,20,4.0,36,,
0,,77142,LAL @ HOU,L,0.0,2,4,30,5,5.0,8,0.0,0.0
1,,77142,LAL @ HOU,L,0.0,2,3,38,9,13.0,7,0.0,0.0
2,,77142,LAL vs. HOU,W,1.0,7,11,31,7,5.0,26,0.0,0.0
3,,77142,LAL vs. HOU,L,0.5,4,10,36,13,3.0,20,0.0,0.0
4,,77142,LAL vs. CHI,L,0.333,4,6,48,11,20.0,16,0.0,1.0
5,,77142,LAL vs. CHI,L,0.0,6,10,44,6,11.0,22,0.0,0.0
6,,77142,LAL vs. CHI,L,0.0,7,8,50,6,10.0,22,0.0,2.0
7,,77142,LAL @ CHI,L,0.0,4,6,43,7,10.0,14,0.0,2.0
8,,77142,LAL @ CHI,W,1.0,4,9,43,10,11.0,19,0.0,1.0
9,,77142,LAL vs. POR,W,0.25,8,8,47,11,8.0,25,0.0,2.0
10,,77142,LAL @ POR,L,0.5,8,9,45,8,7.0,29,0.0,0.0
11,,77142,LAL vs. POR,W,0.333,8,4,38,9,9.0,22,0.0,2.0
12,,77142,LAL vs. POR,W,0.2,3,7,44,7,19.0,14,0.0,1.0
13,,77142,LAL @ POR,L,0.375,6,4,46,7,12.0,19,0.0,2.0
14,,77142,LAL @ POR,W,0.0,2,11,43,6,21.0,15,0.0,2.0
15,,77142,LAL vs. GOS,W,0.5,8,10,47,14,12.0,28,0.0,0.0
16,,77142,LAL @ GOS,W,0.333,5,9,40,7,11.0,21,0.0,0.0
17,,77142,LAL @ GOS,W,0.5,2,10,45,7,15.0,15,0.0,1.0
18,,77142,LAL vs. GOS,L,0.0,12,20,44,12,9.0,44,0.0,0.0
19,,77142,LAL vs. GOS,W,0.0,7,7,31,10,17.0,21,0.0,3.0
20,,77142,LAL @ HOU,W,0.5,14,9,41,6,7.0,38,0.0,1.0
21,,77142,LAL vs. HOU,W,0.0,5,3,45,7,21.0,13,0.0,1.0
22,,77142,LAL vs. HOU,W,0.0,5,7,39,3,10.0,17,0.0,2.0
23,,77142,LAL vs. PHX,L,0.0,15,13,44,8,7.0,43,0.0,0.0
24,,77142,LAL @ PHX,L,0.333,15,12,45,6,10.0,43,0.0,2.0
25,,77142,LAL @ PHX,L,0.0,7,8,42,7,16.0,22,0.0,0.0
26,,77142,LAL vs. PHX,W,0.5,8,4,34,1,14.0,21,0.0,2.0
27,,77142,LAL vs. PHX,L,0.0,4,14,41,7,14.0,22,0.0,2.0
28,,77142,LAL @ HOU,W,0.5,7,4,40,6,8.0,19,0.0,0.0
29,,77142,LAL @ HOU,L,0.0,5,7,43,8,18.0,17,0.0,2.0
30,,77142,LAL vs. HOU,W,0.333,7,2,45,7,14.0,17,1.0,0.0
31,,77142,LAL vs. HOU,W,0.333,8,6,42,7,14.0,23,0.0,3.0
32,,77142,LAL vs. DET,L,,0,0,5,0,1.0,0,0.0,0.0
33,,77142,LAL @ DET,L,0.333,6,5,29,6,9.0,18,0.0,0.0
34,,77142,LAL @ DET,L,0.0,6,5,41,5,14.0,17,0.0,3.0
