,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL,Team,Opponent
1220,Scottie Pippen,937,CHI vs. ATL,W,0.0,10,5,38,2,5.0,25,0.0,3.0,CHI,vs. ATL
1221,Scottie Pippen,937,CHI vs. ATL,W,0.0,4,2,32,5,6.0,10,0.0,1.0,CHI,vs. ATL
1222,Scottie Pippen,937,CHI vs. POR,W,0.667,9,6,43,5,4.0,26,1.0,0.0,CHI,vs. POR
1223,Scottie Pippen,937,CHI @ POR,W,0.0,8,8,45,11,9.0,24,0.0,2.0,CHI,@ POR
1224,Scottie Pippen,937,CHI @ POR,L,0.0,8,1,32,9,6.0,17,0.0,1.0,CHI,@ POR
1225,Scottie Pippen,937,CHI @ POR,W,0.0,6,6,43,8,7.0,18,2.0,1.0,CHI,@ POR
1226,Scottie Pippen,937,CHI vs. POR,L,0.0,6,4,48,8,10.0,16,0.0,3.0,CHI,vs. POR
1227,Scottie Pippen,937,CHI vs. POR,W,0.0,8,8,33,9,10.0,24,1.0,2.0,CHI,vs. POR
1228,Scottie Pippen,937,CHI @ CLE,W,0.0,11,7,42,12,5.0,29,4.0,4.0,CHI,@ CLE
1229,Scottie Pippen,937,CHI vs. CLE,W,0.0,6,2,32,15,6.0,14,1.0,1.0,CHI,vs. CLE
1230,Scottie Pippen,937,CHI @ CLE,L,1.0,5,2,44,10,4.0,13,0.0,1.0,CHI,@ CLE
1231,Scottie Pippen,937,CHI @ CLE,W,0.0,9,5,39,9,7.0,23,0.0,2.0,CHI,@ CLE
1232,Scottie Pippen,937,CHI vs. CLE,L,0.0,4,3,36,9,3.0,11,1.0,2.0,CHI,vs. CLE
1233,Scottie Pippen,937,CHI vs. CLE,W,0.33299999999999996,9,10,42,12,9.0,29,3.0,1.0,CHI,vs. CLE
1234,Scottie Pippen,937,CHI vs. NYK,W,0.0,7,3,45,11,11.0,17,0.0,3.0,CHI,vs. NYK
1235,Scottie Pippen,937,CHI @ NYK,L,0.0,5,8,38,10,5.0,18,2.0,4.0,CHI,@ NYK
1236,Scottie Pippen,937,CHI vs. NYK,W,0.0,4,2,41,10,8.0,10,0.0,2.0,CHI,vs. NYK
1237,Scottie Pippen,937,CHI @ NYK,L,0.0,4,5,46,8,7.0,13,0.0,1.0,CHI,@ NYK
1238,Scottie Pippen,937,CHI @ NYK,W,1.0,7,10,41,5,3.0,26,1.0,2.0,CHI,@ NYK
1239,Scottie Pippen,937,CHI vs. NYK,W,0.0,2,2,43,6,3.0,6,2.0,2.0,CHI,vs. NYK
1240,Scottie Pippen,937,CHI vs. NYK,L,0.0,8,6,42,8,9.0,22,3.0,0.0,CHI,vs. NYK
1241,Scottie Pippen,937,CHI @ MIA,W,0.0,12,7,45,8,5.0,31,2.0,0.0,CHI,@ MIA
1242,Scottie Pippen,937,CHI vs. MIA,W,0.0,10,10,37,4,5.0,30,1.0,4.0,CHI,vs. MIA
1243,Scottie Pippen,937,CHI vs. MIA,W,0.0,4,3,42,6,11.0,11,1.0,3.0,CHI,vs. MIA
1244,Scottie Pippen,937,CHI @ LAL,W,0.5,10,11,48,13,7.0,32,1.0,5.0,CHI,@ LAL
1245,Scottie Pippen,937,CHI @ LAL,W,0.0,6,2,40,9,6.0,14,2.0,1.0,CHI,@ LAL
1246,Scottie Pippen,937,CHI @ LAL,W,0.0,8,3,45,13,5.0,19,0.0,4.0,CHI,@ LAL
1247,Scottie Pippen,937,CHI vs. LAL,W,0.0,8,4,44,5,10.0,20,0.0,1.0,CHI,vs. LAL
1248,Scottie Pippen,937,CHI vs. LAL,L,0.0,7,5,41,7,5.0,19,2.0,1.0,CHI,vs. LAL
1249,Scottie Pippen,937,CHI @ DET,W,0.0,7,9,39,6,10.0,23,0.0,3.0,CHI,@ DET
1250,Scottie Pippen,937,CHI @ DET,W,0.0,10,6,38,10,4.0,26,1.0,0.0,CHI,@ DET
1251,Scottie Pippen,937,CHI vs. DET,W,0.0,6,9,43,10,5.0,21,2.0,3.0,CHI,vs. DET
1252,Scottie Pippen,937,CHI vs. DET,W,0.0,6,6,35,5,2.0,18,5.0,6.0,CHI,vs. DET
1253,Scottie Pippen,937,CHI vs. PHL,W,1.0,13,1,39,8,6.0,28,0.0,0.0,CHI,vs. PHL
1254,Scottie Pippen,937,CHI @ PHL,W,0.0,9,2,44,9,5.0,20,1.0,2.0,CHI,@ PHL
1255,Scottie Pippen,937,CHI @ PHL,L,0.0,9,4,43,13,6.0,22,0.0,3.0,CHI,@ PHL
1256,Scottie Pippen,937,CHI vs. PHL,W,0.0,9,5,45,11,6.0,23,0.0,2.0,CHI,vs. PHL
1257,Scottie Pippen,937,CHI vs. PHL,W,1.0,11,1,40,6,7.0,24,1.0,1.0,CHI,vs. PHL
1258,Scottie Pippen,937,CHI @ NYK,W,0.0,10,1,42,11,5.0,21,3.0,4.0,CHI,@ NYK
1259,Scottie Pippen,937,CHI vs. NYK,W,0.5,5,2,42,8,7.0,13,1.0,2.0,CHI,vs. NYK
1260,Scottie Pippen,937,CHI vs. NYK,W,0.0,8,9,36,7,3.0,25,0.0,4.0,CHI,vs. NYK
1261,Scottie Pippen,937,CHI @ DET,L,0.0,1,0,42,4,2.0,2,0.0,1.0,CHI,@ DET
1262,Scottie Pippen,937,CHI vs. DET,W,1.0,7,4,45,2,5.0,19,1.0,3.0,CHI,vs. DET
1263,Scottie Pippen,937,CHI @ DET,L,0.25,5,7,45,9,5.0,19,1.0,3.0,CHI,@ DET
1264,Scottie Pippen,937,CHI vs. DET,W,0.0,5,4,33,6,4.0,14,1.0,3.0,CHI,vs. DET
1265,Scottie Pippen,937,CHI vs. DET,W,0.0,9,11,45,11,5.0,29,0.0,2.0,CHI,vs. DET
1266,Scottie Pippen,937,CHI @ DET,L,0.33299999999999996,6,4,31,7,1.0,17,2.0,0.0,CHI,@ DET
1267,Scottie Pippen,937,CHI @ DET,L,0.5,7,0,45,5,4.0,16,1.0,2.0,CHI,@ DET
1268,Scottie Pippen,937,CHI vs. PHL,W,1.0,13,2,37,6,3.0,29,2.0,1.0,CHI,vs. PHL
1269,Scottie Pippen,937,CHI @ PHL,L,0.0,5,10,33,4,5.0,20,1.0,3.0,CHI,@ PHL
1270,Scottie Pippen,937,CHI vs. PHL,W,0.0,7,2,42,9,5.0,16,1.0,1.0,CHI,vs. PHL
1271,Scottie Pippen,937,CHI vs. PHL,W,0.0,7,4,46,8,12.0,18,3.0,1.0,CHI,vs. PHL
1272,Scottie Pippen,937,CHI @ MIL,W,1.0,6,6,40,11,2.0,20,1.0,4.0,CHI,@ MIL
1273,Scottie Pippen,937,CHI @ MIL,L,0.0,7,7,44,9,9.0,21,1.0,0.0,CHI,@ MIL
1274,Scottie Pippen,937,CHI vs. MIL,W,1.0,12,7,42,7,8.0,32,1.0,4.0,CHI,vs. MIL
1275,Scottie Pippen,937,CHI vs. MIL,W,0.0,7,3,42,10,13.0,17,3.0,3.0,CHI,vs. MIL
1276,Scottie Pippen,937,CHI vs. DET,L,0.0,0,0,1,0,0.0,0,0.0,0.0,CHI,vs. DET
1277,Scottie Pippen,937,CHI @ DET,L,0.0,3,0,39,9,2.0,7,1.0,0.0,CHI,@ DET
1278,Scottie Pippen,937,CHI vs. DET,L,0.0,8,1,42,11,3.0,18,3.0,2.0,CHI,vs. DET
1279,Scottie Pippen,937,CHI vs. DET,W,0.0,2,2,43,8,4.0,7,1.0,4.0,CHI,vs. DET
1280,Scottie Pippen,937,CHI @ DET,L,0.0,5,2,30,5,3.0,12,1.0,3.0,CHI,@ DET
1281,Scottie Pippen,937,CHI @ DET,W,0.0,5,4,45,11,6.0,14,2.0,0.0,CHI,@ DET
1282,Scottie Pippen,937,CHI vs. NYK,W,1.0,6,3,27,4,2.0,19,3.0,2.0,CHI,vs. NYK
1283,Scottie Pippen,937,CHI @ NYK,L,0.0,8,0,44,9,3.0,17,0.0,1.0,CHI,@ NYK
1284,Scottie Pippen,937,CHI vs. NYK,W,0.0,5,2,39,7,8.0,12,0.0,0.0,CHI,vs. NYK
1285,Scottie Pippen,937,CHI vs. NYK,W,0.0,6,0,28,7,5.0,12,1.0,2.0,CHI,vs. NYK
1286,Scottie Pippen,937,CHI @ NYK,L,0.0,5,2,37,6,5.0,14,0.0,1.0,CHI,@ NYK
1287,Scottie Pippen,937,CHI @ NYK,W,0.0,6,2,42,9,6.0,15,0.0,0.0,CHI,@ NYK
1288,Scottie Pippen,937,CHI @ CLE,W,0.0,4,3,42,10,2.0,13,1.0,1.0,CHI,@ CLE
1289,Scottie Pippen,937,CHI vs. CLE,L,0.0,5,3,44,8,5.0,15,2.0,3.0,CHI,vs. CLE
1290,Scottie Pippen,937,CHI vs. CLE,W,0.0,3,1,33,11,6.0,7,0.0,2.0,CHI,vs. CLE
1291,Scottie Pippen,937,CHI @ CLE,L,0.0,6,3,43,8,5.0,18,1.0,2.0,CHI,@ CLE
1292,Scottie Pippen,937,CHI @ CLE,W,0.0,7,4,40,6,2.0,22,0.0,0.0,CHI,@ CLE
1293,Scottie Pippen,937,CHI @ DET,L,0.0,5,0,42,6,2.0,11,2.0,0.0,CHI,@ DET
1294,Scottie Pippen,937,CHI vs. DET,L,0.0,7,0,37,7,3.0,15,0.0,2.0,CHI,vs. DET
1295,Scottie Pippen,937,CHI vs. DET,L,0.0,7,0,32,6,1.0,15,0.0,0.0,CHI,vs. DET
1296,Scottie Pippen,937,CHI @ DET,W,0.0,2,0,26,4,5.0,4,1.0,1.0,CHI,@ DET
1297,Scottie Pippen,937,CHI @ DET,L,0.0,1,0,23,3,1.0,2,0.0,1.0,CHI,@ DET
1298,Scottie Pippen,937,CHI vs. CLE,W,0.0,10,4,39,6,5.0,24,0.0,3.0,CHI,vs. CLE
1299,Scottie Pippen,937,CHI @ CLE,L,0.0,7,1,30,5,0.0,15,2.0,0.0,CHI,@ CLE
1300,Scottie Pippen,937,CHI @ CLE,L,0.0,3,0,16,1,3.0,6,1.0,0.0,CHI,@ CLE
1301,Scottie Pippen,937,CHI vs. CLE,W,0.0,4,0,30,12,2.0,8,1.0,0.0,CHI,vs. CLE
1302,Scottie Pippen,937,CHI vs. CLE,W,0.0,0,0,19,2,2.0,0,1.0,1.0,CHI,vs. CLE
1303,Shaquille O'Neal,406,BOS vs. MIA,L,0.0,0,0,4,0,0.0,0,0.0,0.0,BOS,vs. MIA
1304,Shaquille O'Neal,406,BOS vs. MIA,W,0.0,1,0,8,0,1.0,2,0.0,1.0,BOS,vs. MIA
1305,Shaquille O'Neal,406,CLE @ BOS,L,0.0,4,3,24,4,1.0,11,0.0,0.0,CLE,@ BOS
1306,Shaquille O'Neal,406,CLE vs. BOS,L,0.0,7,7,27,4,2.0,21,4.0,1.0,CLE,vs. BOS
1307,Shaquille O'Neal,406,CLE @ BOS,L,0.0,5,7,28,5,0.0,17,2.0,0.0,CLE,@ BOS
1308,Shaquille O'Neal,406,CLE @ BOS,W,0.0,5,2,23,9,2.0,12,0.0,0.0,CLE,@ BOS
1309,Shaquille O'Neal,406,CLE vs. BOS,L,0.0,4,1,19,4,1.0,9,0.0,0.0,CLE,vs. BOS
1310,Shaquille O'Neal,406,CLE vs. BOS,W,0.0,4,3,20,4,0.0,11,0.0,0.0,CLE,vs. BOS
1311,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,7,0,26,8,3.0,14,1.0,1.0,CLE,vs. CHI
1312,Shaquille O'Neal,406,CLE @ CHI,W,0.0,3,0,17,7,0.0,6,1.0,0.0,CLE,@ CHI
1313,Shaquille O'Neal,406,CLE @ CHI,L,0.0,2,2,20,4,1.0,6,2.0,0.0,CLE,@ CHI
1314,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,2,4,15,7,1.0,8,0.0,0.0,CLE,vs. CHI
1315,Shaquille O'Neal,406,CLE vs. CHI,W,0.0,5,2,25,5,4.0,12,3.0,0.0,CLE,vs. CHI
1316,Shaquille O'Neal,406,PHX @ SAS,L,0.0,2,9,29,9,1.0,13,3.0,0.0,PHX,@ SAS
1317,Shaquille O'Neal,406,PHX vs. SAS,W,0.0,4,6,24,12,1.0,14,2.0,2.0,PHX,vs. SAS
1318,Shaquille O'Neal,406,PHX vs. SAS,L,0.0,5,9,31,6,2.0,19,0.0,0.0,PHX,vs. SAS
1319,Shaquille O'Neal,406,PHX @ SAS,L,0.0,6,7,36,14,0.0,19,4.0,1.0,PHX,@ SAS
1320,Shaquille O'Neal,406,PHX @ SAS,L,0.0,5,1,30,5,1.0,11,4.0,2.0,PHX,@ SAS
1321,Shaquille O'Neal,406,MIA vs. CHI,L,0.0,8,0,31,7,0.0,16,2.0,0.0,MIA,vs. CHI
1322,Shaquille O'Neal,406,MIA vs. CHI,L,0.0,10,3,32,13,1.0,23,2.0,1.0,MIA,vs. CHI
1323,Shaquille O'Neal,406,MIA @ CHI,L,0.0,6,5,31,8,1.0,17,1.0,0.0,MIA,@ CHI
1324,Shaquille O'Neal,406,MIA @ CHI,L,0.0,9,1,27,6,3.0,19,1.0,0.0,MIA,@ CHI
1325,Shaquille O'Neal,406,MIA @ DAL,W,0.0,4,1,30,12,1.0,9,1.0,0.0,MIA,@ DAL
1326,Shaquille O'Neal,406,MIA vs. DAL,W,0.0,8,2,47,12,1.0,18,0.0,2.0,MIA,vs. DAL
1327,Shaquille O'Neal,406,MIA vs. DAL,W,0.0,6,5,30,13,3.0,17,2.0,0.0,MIA,vs. DAL
1328,Shaquille O'Neal,406,MIA vs. DAL,W,0.0,6,4,37,11,5.0,16,2.0,1.0,MIA,vs. DAL
1329,Shaquille O'Neal,406,MIA @ DAL,L,0.0,2,1,28,6,2.0,5,0.0,0.0,MIA,@ DAL
1330,Shaquille O'Neal,406,MIA @ DAL,L,0.0,8,1,38,7,5.0,17,0.0,0.0,MIA,@ DAL
1331,Shaquille O'Neal,406,MIA vs. DET,W,0.0,12,4,34,16,1.0,28,5.0,0.0,MIA,vs. DET
1332,Shaquille O'Neal,406,MIA @ DET,L,0.0,9,1,30,6,0.0,19,3.0,0.0,MIA,@ DET
1333,Shaquille O'Neal,406,MIA vs. DET,W,0.0,8,5,36,9,0.0,21,1.0,1.0,MIA,vs. DET
1334,Shaquille O'Neal,406,MIA vs. DET,W,0.0,11,5,37,12,0.0,27,0.0,2.0,MIA,vs. DET
1335,Shaquille O'Neal,406,MIA @ DET,L,0.0,9,3,40,12,0.0,21,4.0,0.0,MIA,@ DET
1336,Shaquille O'Neal,406,MIA @ DET,W,0.0,6,2,30,8,1.0,14,1.0,0.0,MIA,@ DET
1337,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,8,1,26,3,0.0,17,0.0,0.0,MIA,vs. NJN
1338,Shaquille O'Neal,406,MIA @ NJN,W,0.0,7,2,36,8,2.0,16,1.0,0.0,MIA,@ NJN
1339,Shaquille O'Neal,406,MIA @ NJN,W,0.0,8,3,35,9,3.0,19,0.0,2.0,MIA,@ NJN
1340,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,9,3,29,6,3.0,21,0.0,0.0,MIA,vs. NJN
1341,Shaquille O'Neal,406,MIA vs. NJN,L,0.0,6,8,29,10,0.0,20,1.0,1.0,MIA,vs. NJN
1342,Shaquille O'Neal,406,MIA @ CHI,W,0.0,13,4,38,20,5.0,30,2.0,0.0,MIA,@ CHI
1343,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,7,2,27,10,2.0,16,3.0,0.0,MIA,vs. CHI
1344,Shaquille O'Neal,406,MIA @ CHI,L,0.0,8,0,23,8,0.0,16,0.0,0.0,MIA,@ CHI
1345,Shaquille O'Neal,406,MIA @ CHI,L,0.0,4,0,14,4,1.0,8,0.0,0.0,MIA,@ CHI
1346,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,8,6,36,7,3.0,22,3.0,0.0,MIA,vs. CHI
1347,Shaquille O'Neal,406,MIA vs. CHI,W,0.0,11,5,37,16,1.0,27,5.0,2.0,MIA,vs. CHI
1348,Shaquille O'Neal,406,MIA vs. DET,L,0.0,12,3,40,9,1.0,27,3.0,2.0,MIA,vs. DET
1349,Shaquille O'Neal,406,MIA @ DET,L,0.0,11,2,35,13,4.0,24,5.0,0.0,MIA,@ DET
1350,Shaquille O'Neal,406,MIA vs. DET,W,0.0,9,2,33,5,0.0,20,0.0,0.0,MIA,vs. DET
1351,Shaquille O'Neal,406,MIA @ DET,L,0.0,4,4,25,5,1.0,12,0.0,0.0,MIA,@ DET
1352,Shaquille O'Neal,406,MIA @ DET,W,0.0,8,8,36,6,5.0,24,1.0,0.0,MIA,@ DET
1353,Shaquille O'Neal,406,MIA vs. DET,W,0.0,8,1,34,10,1.0,17,2.0,0.0,MIA,vs. DET
1354,Shaquille O'Neal,406,MIA vs. DET,L,0.0,9,2,33,5,0.0,20,3.0,0.0,MIA,vs. DET
1355,Shaquille O'Neal,406,MIA vs. WAS,W,0.0,6,4,37,7,2.0,16,2.0,0.0,MIA,vs. WAS
1356,Shaquille O'Neal,406,MIA vs. WAS,W,0.0,8,3,25,7,1.0,19,0.0,2.0,MIA,vs. WAS
1357,Shaquille O'Neal,406,MIA @ NJN,W,0.0,7,3,27,8,3.0,17,1.0,1.0,MIA,@ NJN
1358,Shaquille O'Neal,406,MIA @ NJN,W,0.0,8,9,46,6,3.0,25,1.0,0.0,MIA,@ NJN
1359,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,4,6,27,10,4.0,14,1.0,0.0,MIA,vs. NJN
1360,Shaquille O'Neal,406,MIA vs. NJN,W,0.0,7,3,32,11,0.0,17,0.0,0.0,MIA,vs. NJN
1361,Shaquille O'Neal,406,LAL @ DET,L,0.0,7,6,35,8,1.0,20,0.0,1.0,LAL,@ DET
1362,Shaquille O'Neal,406,LAL @ DET,L,0.0,16,4,47,20,2.0,36,1.0,0.0,LAL,@ DET
1363,Shaquille O'Neal,406,LAL @ DET,L,0.0,7,0,38,8,1.0,14,0.0,1.0,LAL,@ DET
1364,Shaquille O'Neal,406,LAL vs. DET,W,0.0,10,9,48,7,3.0,29,1.0,0.0,LAL,vs. DET
1365,Shaquille O'Neal,406,LAL vs. DET,L,0.0,13,8,45,11,1.0,34,1.0,0.0,LAL,vs. DET
1366,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,9,7,38,11,1.0,25,1.0,0.0,LAL,vs. MIN
1367,Shaquille O'Neal,406,LAL @ MIN,L,0.0,6,5,42,13,3.0,17,4.0,0.0,LAL,@ MIN
1368,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,6,7,40,19,1.0,19,3.0,0.0,LAL,vs. MIN
1369,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,7,8,44,17,4.0,22,4.0,0.0,LAL,vs. MIN
1370,Shaquille O'Neal,406,LAL @ MIN,L,0.0,4,6,40,16,3.0,14,2.0,1.0,LAL,@ MIN
1371,Shaquille O'Neal,406,LAL @ MIN,W,0.0,9,9,41,18,5.0,27,4.0,0.0,LAL,@ MIN
1372,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,5,7,43,19,2.0,17,5.0,0.0,LAL,vs. SAS
1373,Shaquille O'Neal,406,LAL @ SAS,W,0.0,5,1,38,11,0.0,11,3.0,1.0,LAL,@ SAS
1374,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,10,8,46,14,2.0,28,4.0,0.0,LAL,vs. SAS
1375,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,11,6,36,15,5.0,28,8.0,0.0,LAL,vs. SAS
1376,Shaquille O'Neal,406,LAL @ SAS,L,0.0,15,2,44,15,1.0,32,1.0,0.0,LAL,@ SAS
1377,Shaquille O'Neal,406,LAL @ SAS,L,0.0,8,3,43,13,2.0,19,5.0,0.0,LAL,@ SAS
1378,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,6,0,40,9,5.0,12,4.0,0.0,LAL,vs. HOU
1379,Shaquille O'Neal,406,LAL @ HOU,W,0.0,7,3,47,12,3.0,17,2.0,1.0,LAL,@ HOU
1380,Shaquille O'Neal,406,LAL @ HOU,L,0.0,10,5,44,11,3.0,25,2.0,2.0,LAL,@ HOU
1381,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,3,1,33,7,4.0,7,4.0,0.0,LAL,vs. HOU
1382,Shaquille O'Neal,406,LAL vs. HOU,W,0.0,8,4,45,17,3.0,20,2.0,0.0,LAL,vs. HOU
1383,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,13,5,38,10,3.0,31,3.0,1.0,LAL,vs. SAS
1384,Shaquille O'Neal,406,LAL @ SAS,L,0.0,8,4,40,12,2.0,20,3.0,0.0,LAL,@ SAS
1385,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,6,17,45,17,5.0,29,4.0,2.0,LAL,vs. SAS
1386,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,10,1,37,16,8.0,21,3.0,0.0,LAL,vs. SAS
1387,Shaquille O'Neal,406,LAL @ SAS,L,0.0,10,7,31,10,1.0,27,0.0,0.0,LAL,@ SAS
1388,Shaquille O'Neal,406,LAL @ SAS,L,0.0,10,4,39,21,3.0,24,4.0,1.0,LAL,@ SAS
1389,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,10,4,40,17,9.0,24,3.0,0.0,LAL,vs. MIN
1390,Shaquille O'Neal,406,LAL @ MIN,W,0.0,10,7,37,11,3.0,27,2.0,2.0,LAL,@ MIN
1391,Shaquille O'Neal,406,LAL vs. MIN,W,0.0,13,8,46,23,6.0,34,2.0,1.0,LAL,vs. MIN
1392,Shaquille O'Neal,406,LAL vs. MIN,L,0.0,10,8,46,17,1.0,28,5.0,0.0,LAL,vs. MIN
1393,Shaquille O'Neal,406,LAL @ MIN,L,0.0,10,7,38,14,1.0,27,0.0,0.0,LAL,@ MIN
1394,Shaquille O'Neal,406,LAL @ MIN,W,0.0,11,10,44,10,2.0,32,5.0,0.0,LAL,@ MIN
1395,Shaquille O'Neal,406,LAL @ NJN,W,0.0,12,10,43,10,4.0,34,2.0,1.0,LAL,@ NJN
1396,Shaquille O'Neal,406,LAL @ NJN,W,0.0,12,11,42,11,2.0,35,4.0,0.0,LAL,@ NJN
1397,Shaquille O'Neal,406,LAL vs. NJN,W,0.0,14,12,41,12,8.0,40,1.0,0.0,LAL,vs. NJN
1398,Shaquille O'Neal,406,LAL vs. NJN,W,0.0,12,12,40,16,1.0,36,4.0,1.0,LAL,vs. NJN
1399,Shaquille O'Neal,406,LAL @ SAC,W,0.0,12,11,50,13,2.0,35,4.0,0.0,LAL,@ SAC
1400,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,14,13,44,17,1.0,41,2.0,0.0,LAL,vs. SAC
1401,Shaquille O'Neal,406,LAL @ SAC,L,0.0,14,0,32,7,0.0,28,2.0,0.0,LAL,@ SAC
1402,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,9,9,41,18,3.0,27,3.0,0.0,LAL,vs. SAC
1403,Shaquille O'Neal,406,LAL vs. SAC,L,0.0,9,2,40,19,4.0,20,1.0,0.0,LAL,vs. SAC
1404,Shaquille O'Neal,406,LAL @ SAC,L,0.0,15,5,37,12,1.0,35,1.0,1.0,LAL,@ SAC
1405,Shaquille O'Neal,406,LAL @ SAC,W,0.0,11,4,42,9,0.0,26,4.0,2.0,LAL,@ SAC
1406,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,7,7,40,11,2.0,21,6.0,0.0,LAL,vs. SAS
1407,Shaquille O'Neal,406,LAL @ SAS,W,0.0,9,4,40,11,5.0,22,3.0,0.0,LAL,@ SAS
1408,Shaquille O'Neal,406,LAL @ SAS,W,0.0,10,2,40,15,3.0,22,0.0,0.0,LAL,@ SAS
1409,Shaquille O'Neal,406,LAL vs. SAS,L,0.0,7,5,40,7,5.0,19,2.0,2.0,LAL,vs. SAS
1410,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,9,5,35,17,1.0,23,4.0,1.0,LAL,vs. SAS
1411,Shaquille O'Neal,406,LAL @ POR,W,0.0,5,11,45,11,7.0,21,1.0,0.0,LAL,@ POR
1412,Shaquille O'Neal,406,LAL vs. POR,W,0.0,12,7,39,14,2.0,31,2.0,1.0,LAL,vs. POR
1413,Shaquille O'Neal,406,LAL vs. POR,W,0.0,10,5,43,9,3.0,25,2.0,1.0,LAL,vs. POR
1414,Shaquille O'Neal,406,LAL @ PHI,W,0.0,10,9,45,13,2.0,29,5.0,0.0,LAL,@ PHI
1415,Shaquille O'Neal,406,LAL @ PHI,W,0.0,13,8,42,14,5.0,34,0.0,0.0,LAL,@ PHI
1416,Shaquille O'Neal,406,LAL @ PHI,W,0.0,11,8,41,12,3.0,30,4.0,0.0,LAL,@ PHI
1417,Shaquille O'Neal,406,LAL vs. PHI,W,0.0,12,4,45,20,9.0,28,8.0,1.0,LAL,vs. PHI
1418,Shaquille O'Neal,406,LAL vs. PHI,L,0.0,17,10,52,20,5.0,44,0.0,1.0,LAL,vs. PHI
1419,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,11,4,31,10,1.0,26,2.0,1.0,LAL,vs. SAS
1420,Shaquille O'Neal,406,LAL vs. SAS,W,0.0,16,3,35,17,3.0,35,0.0,0.0,LAL,vs. SAS
1421,Shaquille O'Neal,406,LAL @ SAS,W,0.0,8,3,45,14,4.0,19,1.0,0.0,LAL,@ SAS
1422,Shaquille O'Neal,406,LAL @ SAS,W,0.0,11,6,45,11,2.0,28,2.0,2.0,LAL,@ SAS
1423,Shaquille O'Neal,406,LAL @ SAC,W,0.0,9,7,38,10,2.0,25,2.0,0.0,LAL,@ SAC
1424,Shaquille O'Neal,406,LAL @ SAC,W,0.0,8,5,35,18,1.0,21,1.0,1.0,LAL,@ SAC
1425,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,18,7,47,20,2.0,43,3.0,1.0,LAL,vs. SAC
1426,Shaquille O'Neal,406,LAL vs. SAC,W,0.0,17,10,44,21,4.0,44,7.0,0.0,LAL,vs. SAC
1427,Shaquille O'Neal,406,LAL @ POR,W,0.0,9,7,44,15,2.0,25,1.0,0.0,LAL,@ POR
1428,Shaquille O'Neal,406,LAL vs. POR,W,0.0,14,4,43,12,5.0,32,1.0,0.0,LAL,vs. POR
1429,Shaquille O'Neal,406,LAL vs. POR,W,0.0,7,10,44,20,1.0,24,1.0,0.0,LAL,vs. POR
1430,Shaquille O'Neal,406,LAL vs. IND,W,0.0,19,3,47,12,1.0,41,4.0,0.0,LAL,vs. IND
1431,Shaquille O'Neal,406,LAL @ IND,L,0.0,17,1,41,11,3.0,35,2.0,2.0,LAL,@ IND
1432,Shaquille O'Neal,406,LAL @ IND,W,0.0,13,10,47,21,1.0,36,2.0,2.0,LAL,@ IND
1433,Shaquille O'Neal,406,LAL @ IND,L,0.0,15,3,47,13,1.0,33,2.0,2.0,LAL,@ IND
1434,Shaquille O'Neal,406,LAL vs. IND,W,0.0,11,18,45,24,4.0,40,3.0,0.0,LAL,vs. IND
1435,Shaquille O'Neal,406,LAL vs. IND,W,0.0,21,1,43,19,4.0,43,3.0,0.0,LAL,vs. IND
1436,Shaquille O'Neal,406,LAL vs. POR,W,0.0,5,8,47,9,5.0,18,1.0,0.0,LAL,vs. POR
1437,Shaquille O'Neal,406,LAL @ POR,L,0.0,7,3,48,11,5.0,17,0.0,0.0,LAL,@ POR
1438,Shaquille O'Neal,406,LAL vs. POR,L,0.0,12,7,46,21,3.0,31,2.0,0.0,LAL,vs. POR
1439,Shaquille O'Neal,406,LAL @ POR,W,0.0,8,9,45,11,3.0,25,2.0,0.0,LAL,@ POR
1440,Shaquille O'Neal,406,LAL @ POR,W,0.0,10,6,48,12,3.0,26,3.0,1.0,LAL,@ POR
1441,Shaquille O'Neal,406,LAL vs. POR,L,0.0,9,5,39,12,4.0,23,0.0,0.0,LAL,vs. POR
